id	acronym	name	parent
405	504680	MAa	medial_nucleus,_right,_anterior_division	4374
406	504684	MAp	medial_nucleus,_right,_posterior_division	4374
407	504688	MApd	medial_nucleus,_right,_posterior_division,_dorsal_part	504684
408	504692	MApv	medial_nucleus,_right,_posterior_division,_ventral_part	504684
409	504696	MAm	medial_nucleus,_right,_marginal_layer	4374
410	4373	COAp	posterior_cortical_nucleus,_right	4371
411	504700	COApd	posterior_cortical_nucleus,_right,_dorsal_division	4373
412	504704	COApv	posterior_cortical_nucleus,_right,_ventral_division	4373
413	504708	COApm	posterior_cortical_nucleus,_right,_marginal_layer	4373
414	4375	IA	intercalated_nuclei	4327
415	4376	IA	intercalated_nuclei,_left	4375
416	4377	IA	intercalated_nuclei,_right	4375
417	4378	LA	lateral_nucleus	4327
418	4379	LA	lateral_nucleus,_left	4378
419	504712	LAd	lateral_nucleus,_left,_dorsal_division	4379
420	504716	LAda	lateral_nucleus,_left,_dorsal_anterior_division	504712
421	4380	LAdm	lateral_nucleus,_left,_dorsal_medial_division	504712
422	504722	LAdl	lateral_nucleus,_left,_dorsal_lateral_division	504712
423	504726	LAdl-com	lateral_nucleus,_left,_dorsal_lateral_division,_comb-like_part	504722
424	504730	LAi	lateral_nucleus,_left,_intermediate_division	4379
425	504734	LAv	lateral_nucleus,_left,_ventral_division	4379
426	4381	LAvl	lateral_nucleus,_left,_ventral_lateral_division	504734
427	504740	LAvm	lateral_nucleus,_left,_ventral_medial_division	504734
428	504744	LAvglo	lateral_nucleus,_left,_glomerular_division	504734
429	4382	LA	lateral_nucleus,_right	4378
430	504748	LAd	lateral_nucleus,_right,_dorsal_division	4382
431	504752	LAda	lateral_nucleus,_right,_dorsal_anterior_division	504748
432	4383	LAdm	lateral_nucleus,_right,_dorsal_medial_division	504748
433	504758	LAdl	lateral_nucleus,_right,_dorsal_lateral_division	504748
434	504762	LAdl-com	lateral_nucleus,_right,_dorsal_lateral_division,_comb-like_part	504758
435	504766	LAi	lateral_nucleus,_right,_intermediate_division	4382
436	504770	LAv	lateral_nucleus,_right,_ventral_division	4382
437	4384	LAvl	lateral_nucleus,_right,_ventral_lateral_division	504770
438	504776	LAvm	lateral_nucleus,_right,_ventral_medial_division	504770
439	504780	LAvglo	lateral_nucleus,_right,_glomerular_division	504770
440	4385	NLOT	nucleus_of_the_lateral_olfactory_tract	4327
441	4386	NLOT	nucleus_of_the_lateral_olfactory_tract,_left	4385
